% ID         RA        Dec     Ebv   Gal Long  Gal Lat   Ecl Long  Ecl Lat   Entry 
007937  234.87510   45.19530   0.01   72.7132   52.1377  211.3062   61.6703   7937 
007938  238.43381   45.19530   0.02   71.8631   49.6881  216.0642   62.8481   7938 
007939  241.99253   45.19530   0.01   71.2547   47.2131  221.0922   63.9548   7939 
007940  245.55124   45.19530   0.01   70.8549   44.7210  226.4065   64.9774   7940 
007941  249.10996   45.19530   0.01   70.6368   42.2184  232.0170   65.9022   7941 
007942  252.66867   45.19530   0.01   70.5788   39.7111  237.9239   66.7149   7942 
007943  256.22738   45.19530   0.02   70.6636   37.2044  244.1147   67.4009   7943 
007944  259.78610   45.19530   0.03   70.8772   34.7028  250.5610   67.9465   7944 
007945  263.34481   45.19530   0.02   71.2083   32.2105  257.2168   68.3395   7945 
007946  266.90352   45.19530   0.03   71.6479   29.7313  264.0197   68.5703   7946 
007947  270.46224   45.19530   0.04   72.1889   27.2692  270.8941   68.6331   7947 
007948  274.02095   45.19530   0.03   72.8255   24.8277  277.7577   68.5263   7948 
007949  277.57966   45.19530   0.04   73.5535   22.4104  284.5292   68.2526   7949 
007950  281.13838   45.19530   0.05   74.3693   20.0209  291.1360   67.8190   7950 
007951  284.69709   45.19530   0.05   75.2707   17.6628  297.5196   67.2357   7951 
007952  288.25581   45.19530   0.07   76.2558   15.3399  303.6387   66.5154   7952 
007953  291.81452   45.19530    0.1   77.3236   13.0559  309.4692   65.6722   7953 
007954  295.37323   45.19530   0.17   78.4735   10.8148  315.0022   64.7206   7954 
007955  298.93195   45.19530   0.37   79.7053    8.6207  320.2409   63.6748   7955 
007956  302.49066   45.19530   1.17   81.0193    6.4779  325.1970   62.5485   7956 
007957  306.04937   45.19530   1.78   82.4157    4.3909  329.8880   61.3541   7957 
007958  309.60809   45.19530   1.87   83.8951    2.3643  334.3345   60.1030   7958 
007959  313.16680   45.19530    2.0   85.4582    0.4030  338.5582   58.8055   7959 
007960  316.72551   45.19530    1.0   87.1054   -1.4878  342.5810   57.4707   7960 
007961  320.28423   45.19530    0.8   88.8371   -3.3029  346.4240   56.1068   7961 
007962  323.84294   45.19530   0.39   90.6535   -5.0368  350.1067   54.7209   7962 
007963  327.40166   45.19530   0.31   92.5544   -6.6838  353.6474   53.3198   7963 
007964  330.96037   45.19530   0.28   94.5390   -8.2382  357.0626   51.9090   7964 
007965  334.51908   45.19530   0.31   96.6061   -9.6940    0.3673   50.4940   7965 
007966  338.07780   45.19530   0.17   98.7535  -11.0454    3.5750   49.0794   7966 
007967  341.63651   45.19530   0.17  100.9784  -12.2865    6.6976   47.6697   7967 
007968  345.19522   45.19530   0.23  103.2770  -13.4117    9.7460   46.2689   7968 
007969  348.75394   45.19530    0.2  105.6445  -14.4153   12.7298   44.8807   7969 
007970  352.31265   45.19530   0.12  108.0750  -15.2924   15.6575   43.5085   7970 
007971  355.87136   45.19530   0.12  110.5615  -16.0380   18.5370   42.1556   7971 
007972  359.43008   45.19530   0.09  113.0962  -16.6481   21.3749   40.8252   7972 
008014    0.00000   47.57400   0.11  114.0139  -14.4051   23.5199   42.6282   8014 
008015    3.71725   47.57400   0.09  116.5652  -14.8452   26.3699   41.2877   8015 
008016    7.43451   47.57400   0.12  119.1434  -15.1381   29.1893   39.9796   8016 
008017   11.15176   47.57400   0.09  121.7377  -15.2819   31.9833   38.7069   8017 
008018   14.86901   47.57400   0.13  124.3371  -15.2758   34.7566   37.4722   8018 
008019   18.58627   47.57400    0.1  126.9306  -15.1198   37.5133   36.2781   8019 
008020   22.30352   47.57400   0.14  129.5069  -14.8149   40.2570   35.1273   8020 
008021   26.02077   47.57400   0.13  132.0556  -14.3630   42.9908   34.0221   8021 
008022   29.73803   47.57400   0.14  134.5666  -13.7668   45.7175   32.9649   8022 
008023   33.45528   47.57400   0.17  137.0305  -13.0299   48.4395   31.9581   8023 
008024   37.17253   47.57400   0.15  139.4390  -12.1566   51.1587   31.0037   8024 
008025   40.88979   47.57400   0.15  141.7848  -11.1516   53.8768   30.1040   8025 
008026   44.60704   47.57400   0.17  144.0615  -10.0203   56.5952   29.2610   8026 
008027   48.32430   47.57400   0.24  146.2637   -8.7684   59.3150   28.4765   8027 
008028   52.04155   47.57400   0.51  148.3873   -7.4018   62.0370   27.7524   8028 
008029   55.75880   47.57400   0.47  150.4289   -5.9266   64.7618   27.0904   8029 
008030   59.47606   47.57400   0.61  152.3859   -4.3489   67.4898   26.4920   8030 
008031   63.19331   47.57400   1.18  154.2566   -2.6751   70.2212   25.9587   8031 
008032   66.91056   47.57400   1.24  156.0397   -0.9111   72.9560   25.4917   8032 
008033   70.62782   47.57400   1.26  157.7345    0.9371   75.6941   25.0922   8033 
008034   74.34507   47.57400    0.6  159.3408    2.8635   78.4351   24.7613   8034 
008035   78.06232   47.57400    0.5  160.8582    4.8625   81.1786   24.4996   8035 
008036   81.77958   47.57400   0.32  162.2868    6.9286   83.9242   24.3079   8036 
008037   85.49683   47.57400   0.35  163.6265    9.0565   86.6712   24.1867   8037 
008038   89.21408   47.57400   0.21  164.8771   11.2411   89.4190   24.1363   8038 
008039   92.93134   47.57400   0.15  166.0382   13.4775   92.1670   24.1568   8039 
008040   96.64859   47.57400   0.13  167.1090   15.7610   94.9144   24.2481   8040 
008041  100.36584   47.57400    0.1  168.0884   18.0870   97.6606   24.4100   8041 
008042  104.08310   47.57400   0.06  168.9744   20.4510  100.4051   24.6421   8042 
008043  107.80035   47.57400   0.07  169.7647   22.8486  103.1472   24.9439   8043 
008044  111.51760   47.57400   0.06  170.4558   25.2754  105.8866   25.3145   8044 
008045  115.23486   47.57400   0.07  171.0434   27.7273  108.6228   25.7531   8045 
008046  118.95211   47.57400   0.05  171.5216   30.1997  111.3556   26.2585   8046 
008047  122.66936   47.57400   0.05  171.8835   32.6882  114.0851   26.8295   8047 
008048  126.38662   47.57400   0.03  172.1201   35.1880  116.8112   27.4648   8048 
008049  130.10387   47.57400   0.02  172.2202   37.6943  119.5343   28.1629   8049 
008050  133.82112   47.57400   0.02  172.1702   40.2015  122.2549   28.9220   8050 
008051  137.53838   47.57400   0.01  171.9530   42.7038  124.9738   29.7405   8051 
008052  141.25563   47.57400   0.01  171.5480   45.1944  127.6919   30.6165   8052 
008053  144.97289   47.57400   0.02  170.9296   47.6655  130.4104   31.5480   8053 
008054  148.69014   47.57400   0.01  170.0666   50.1080  133.1310   32.5329   8054 
008055  152.40739   47.57400   0.01  168.9208   52.5112  135.8555   33.5691   8055 
008056  156.12465   47.57400   0.01  167.4461   54.8619  138.5860   34.6542   8056 
008057  159.84190   47.57400   0.02  165.5869   57.1441  141.3252   35.7861   8057 
008058  163.55915   47.57400   0.01  163.2780   59.3379  144.0760   36.9622   8058 
008059  167.27641   47.57400   0.02  160.4449   61.4186  146.8417   38.1800   8059 
008060  170.99366   47.57400   0.01  157.0072   63.3558  149.6264   39.4370   8060 
008061  174.71091   47.57400   0.02  152.8873   65.1122  152.4345   40.7305   8061 
008062  178.42817   47.57400   0.02  148.0257   66.6439  155.2709   42.0576   8062 
008063  182.14542   47.57400   0.02  142.4061   67.9012  158.1414   43.4156   8063 
008064  185.86267   47.57400   0.01  136.0872   68.8330  161.0524   44.8013   8064 
008065  189.57993   47.57400   0.02  129.2276   69.3936  164.0114   46.2115   8065 
008066  193.29718   47.57400   0.01  122.0867   69.5514  167.0266   47.6430   8066 
008067  197.01443   47.57400   0.01  114.9844   69.2970  170.1076   49.0921   8067 
008068  200.73169   47.57400   0.01  108.2322   68.6455  173.2652   50.5550   8068 
008069  204.44894   47.57400   0.02  102.0677   67.6325  176.5115   52.0275   8069 
008070  208.16619   47.57400   0.02   96.6247   66.3060  179.8606   53.5052   8070 
008071  211.88345   47.57400   0.01   91.9412   64.7171  183.3284   54.9830   8071 
008072  215.60070   47.57400   0.01   87.9884   62.9144  186.9331   56.4555   8072 
008073  219.31795   47.57400   0.02   84.7004   60.9403  190.6952   57.9165   8073 
008074  223.03521   47.57400   0.02   81.9978   58.8304  194.6378   59.3590   8074 
008075  226.75246   47.57400   0.03   79.8012   56.6138  198.7869   60.7750   8075 
008076  230.46971   47.57400   0.02   78.0381   54.3139  203.1711   62.1554   8076 
008077  234.18697   47.57400   0.02   76.6454   51.9495  207.8214   63.4900   8077 
008078  237.90422   47.57400   0.01   75.5701   49.5359  212.7701   64.7666   8078 
008079  241.62148   47.57400   0.01   74.7678   47.0857  218.0494   65.9718   8079 
008080  245.33873   47.57400   0.01   74.2023   44.6093  223.6884   67.0900   8080 
008081  249.05598   47.57400   0.02   73.8436   42.1153  229.7096   68.1042   8081 
008082  252.77324   47.57400   0.02   73.6675   39.6113  236.1226   68.9960   8082 
008083  256.49049   47.57400   0.03   73.6543   37.1038  242.9185   69.7463   8083 
008084  260.20774   47.57400   0.02   73.7876   34.5985  250.0633   70.3364   8084 
008085  263.92500   47.57400   0.03   74.0546   32.1009  257.4933   70.7496   8085 
008086  267.64225   47.57400   0.03   74.4447   29.6158  265.1164   70.9733   8086 
008087  271.35950   47.57400   0.04   74.9493   27.1479  272.8180   71.0000   8087 
008088  275.07676   47.57400   0.03   75.5616   24.7015  280.4741   70.8287   8088 
008089  278.79401   47.57400   0.05   76.2765   22.2811  287.9662   70.4653   8089 
008090  282.51126   47.57400   0.07   77.0896   19.8911  295.1950   69.9212   8090 
008091  286.22852   47.57400   0.05   77.9978   17.5357  302.0891   69.2122   8091 
008092  289.94577   47.57400   0.07   78.9989   15.2193  308.6068   68.3565   8092 
008093  293.66302   47.57400    0.1   80.0910   12.9464  314.7328   67.3733   8093 
008094  297.38028   47.57400   0.11   81.2733   10.7218  320.4727   66.2813   8094 
008095  301.09753   47.57400   0.29   82.5449    8.5501  325.8459   65.0979   8095 
008096  304.81478   47.57400   0.76   83.9055    6.4362  330.8803   63.8390   8096 
008097  308.53204   47.57400   1.07   85.3550    4.3855  335.6075   62.5188   8097 
008098  312.24929   47.57400   2.11   86.8934    2.4031  340.0601   61.1496   8098 
008099  315.96654   47.57400   2.19   88.5205    0.4946  344.2694   59.7422   8099 
008100  319.68380   47.57400   2.17   90.2362   -1.3343  348.2648   58.3060   8100 
008101  323.40105   47.57400   0.75   92.0400   -3.0776  352.0730   56.8493   8101 
008102  327.11830   47.57400   0.69   93.9311   -4.7293  355.7178   55.3792   8102 
008103  330.83556   47.57400   0.21   95.9082   -6.2834  359.2205   53.9022   8103 
008104  334.55281   47.57400   0.17   97.9693   -7.7336    2.5999   52.4240   8104 
008105  338.27007   47.57400   0.15  100.1118   -9.0738    5.8723   50.9496   8105 
008106  341.98732   47.57400   0.18  102.3320  -10.2978    9.0524   49.4837   8106 
008107  345.70457   47.57400   0.24  104.6255  -11.3998   12.1529   48.0305   8107 
008108  349.42183   47.57400   0.18  106.9866  -12.3743   15.1848   46.5940   8108 
008109  353.13908   47.57400   0.15  109.4089  -13.2159   18.1580   45.1777   8109 
008110  356.85633   47.57400   0.11  111.8847  -13.9200   21.0812   43.7851   8110 
008157    0.00000   49.95270   0.13  114.5112  -12.0762   25.3262   44.6154   8157 
008158    3.89761   49.95270    0.1  117.0392  -12.5084   28.2298   43.2315   8158 
008159    7.79522   49.95270    0.1  119.5931  -12.7877   31.1015   41.8845   8159 
008160   11.69282   49.95270   0.13  122.1618  -12.9121   33.9472   40.5775   8160 
008161   15.59043   49.95270   0.12  124.7340  -12.8808   36.7721   39.3132   8161 
008162   19.48804   49.95270   0.15  127.2982  -12.6941   39.5805   38.0946   8162 
008163   23.38565   49.95270   0.19  129.8430  -12.3532   42.3764   36.9243   8163 
008164   27.28325   49.95270   0.17  132.3575  -11.8602   45.1630   35.8048   8164 
008165   31.18086   49.95270    0.2  134.8315  -11.2182   47.9432   34.7388   8165 
008166   35.07847   49.95270   0.17  137.2554  -10.4311   50.7192   33.7285   8166 
008167   38.97608   49.95270   0.24  139.6208   -9.5035   53.4933   32.7764   8167 
008168   42.87369   49.95270   0.36  141.9201   -8.4406   56.2670   31.8845   8168 
008169   46.77129   49.95270   0.59  144.1468   -7.2482   59.0415   31.0551   8169 
008170   50.66890   49.95270   0.48  146.2955   -5.9322   61.8180   30.2901   8170 
008171   54.56651   49.95270   0.65  148.3617   -4.4991   64.5972   29.5913   8171 
008172   58.46412   49.95270   1.09  150.3419   -2.9553   67.3795   28.9605   8172 
008173   62.36173   49.95270   1.33  152.2333   -1.3075   70.1652   28.3992   8173 
008174   66.25933   49.95270   1.13  154.0339    0.4378   72.9544   27.9088   8174 
008175   70.15694   49.95270   0.92  155.7420    2.2741   75.7469   27.4906   8175 
008176   74.05455   49.95270   0.75  157.3565    4.1949   78.5424   27.1457   8176 
008177   77.95216   49.95270   0.29  158.8765    6.1940   81.3405   26.8749   8177 
008178   81.84976   49.95270   0.37  160.3012    8.2653   84.1407   26.6791   8178 
008179   85.74737   49.95270   0.23  161.6298   10.4029   86.9423   26.5585   8179 
008180   89.64498   49.95270   0.34  162.8613   12.6009   89.7447   26.5137   8180 
008181   93.54259   49.95270   0.14  163.9945   14.8539   92.5472   26.5447   8181 
008182   97.44020   49.95270   0.11  165.0278   17.1563   95.3490   26.6515   8182 
008183  101.33780   49.95270    0.1  165.9589   19.5029   98.1495   26.8337   8183 
008184  105.23541   49.95270   0.07  166.7849   21.8885  100.9480   27.0908   8184 
008185  109.13302   49.95270   0.06  167.5020   24.3077  103.7440   27.4223   8185 
008186  113.03063   49.95270   0.06  168.1052   26.7554  106.5371   27.8272   8186 
008187  116.92824   49.95270   0.06  168.5884   29.2264  109.3269   28.3045   8187 
008188  120.82584   49.95270   0.03  168.9438   31.7151  112.1133   28.8530   8188 
008189  124.72345   49.95270   0.04  169.1618   34.2160  114.8962   29.4713   8189 
008190  128.62106   49.95270   0.03  169.2304   36.7229  117.6759   30.1578   8190 
008191  132.51867   49.95270   0.02  169.1352   39.2293  120.4528   30.9109   8191 
008192  136.41627   49.95270   0.02  168.8582   41.7279  123.2277   31.7287   8192 
008193  140.31388   49.95270   0.01  168.3780   44.2107  126.0014   32.6093   8193 
008194  144.21149   49.95270   0.01  167.6681   46.6683  128.7753   33.5507   8194 
008195  148.10910   49.95270   0.01  166.6971   49.0898  131.5509   34.5505   8195 
008196  152.00671   49.95270   0.01  165.4270   51.4624  134.3301   35.6066   8196 
008197  155.90431   49.95270   0.01  163.8132   53.7708  137.1153   36.7165   8197 
008198  159.80192   49.95270   0.01  161.8039   55.9963  139.9093   37.8777   8198 
008199  163.69953   49.95270   0.02  159.3407   58.1165  142.7152   39.0878   8199 
008200  167.59714   49.95270   0.02  156.3615   60.1041  145.5368   40.3439   8200 
008201  171.49474   49.95270   0.01  152.8055   61.9267  148.3783   41.6434   8201 
008202  175.39235   49.95270   0.02  148.6237   63.5461  151.2449   42.9833   8202 
008203  179.28996   49.95270   0.02  143.7949   64.9195  154.1422   44.3607   8203 
008204  183.18757   49.95270   0.02  138.3458   66.0018  157.0767   45.7725   8204 
008205  187.08518   49.95270   0.01  132.3706   66.7501  160.0561   47.2155   8205 
008206  190.98278   49.95270   0.01  126.0399   67.1302  163.0890   48.6862   8206 
008207  194.88039   49.95270   0.01  119.5859   67.1230  166.1854   50.1809   8207 
008208  198.77800   49.95270   0.01  113.2645   66.7288  169.3570   51.6959   8208 
008209  202.67561   49.95270   0.01  107.3063   65.9675  172.6172   53.2269   8209 
008210  206.57322   49.95270   0.01  101.8788   64.8736  175.9815   54.7694   8210 
008211  210.47082   49.95270   0.01   97.0739   63.4903  179.4680   56.3183   8211 
008212  214.36843   49.95270   0.02   92.9159   61.8626  183.0978   57.8680   8212 
008213  218.26604   49.95270   0.02   89.3822   60.0333  186.8956   59.4122   8213 
008214  222.16365   49.95270   0.02   86.4232   58.0402  190.8898   60.9437   8214 
008215  226.06125   49.95270   0.01   83.9779   55.9156  195.1138   62.4542   8215 
008216  229.95886   49.95270   0.01   81.9842   53.6867  199.6054   63.9337   8216 
008217  233.85647   49.95270   0.02   80.3840   51.3757  204.4079   65.3710   8217 
008218  237.75408   49.95270   0.01   79.1258   49.0010  209.5688   66.7525   8218 
008219  241.65169   49.95270   0.02   78.1650   46.5779  215.1388   68.0622   8219 
008220  245.54929   49.95270   0.02   77.4642   44.1192  221.1679   69.2815   8220 
008221  249.44690   49.95270   0.01   76.9919   41.6357  227.6998   70.3887   8221 
008222  253.34451   49.95270   0.02   76.7220   39.1366  234.7619   71.3599   8222 
008223  257.24212   49.95270   0.01   76.6331   36.6301  242.3532   72.1690   8223 
008224  261.13973   49.95270   0.03   76.7075   34.1233  250.4302   72.7903   8224 
008225  265.03733   49.95270   0.02   76.9308   31.6228  258.8965   73.2007   8225 
008226  268.93494   49.95270   0.04   77.2911   29.1346  267.6031   73.3831   8226 
008227  272.83255   49.95270   0.04   77.7788   26.6644  276.3637   73.3294   8227 
008228  276.73016   49.95270   0.06   78.3864   24.2176  284.9827   73.0420   8228 
008229  280.62776   49.95270   0.05   79.1076   21.7996  293.2879   72.5334   8229 
008230  284.52537   49.95270   0.05   79.9375   19.4154  301.1533   71.8238   8230 
008231  288.42298   49.95270   0.07   80.8725   17.0703  308.5071   70.9380   8231 
008232  292.32059   49.95270   0.06   81.9095   14.7696  315.3269   69.9020   8232 
008233  296.21820   49.95270    0.1   83.0464   12.5186  321.6261   68.7410   8233 
008234  300.11580   49.95270   0.12   84.2815   10.3226  327.4411   67.4783   8234 
008235  304.01341   49.95270   0.37   85.6137    8.1874  332.8192   66.1339   8235 
008236  307.91102   49.95270   1.25   87.0419    6.1187  337.8114   64.7253   8236 
008237  311.80863   49.95270    1.7   88.5654    4.1224  342.4673   63.2673   8237 
008238  315.70623   49.95270   2.25   90.1834    2.2046  346.8325   61.7724   8238 
008239  319.60384   49.95270   2.25   91.8949    0.3716  350.9479   60.2513   8239 
008240  323.50145   49.95270   1.13   93.6989   -1.3703  354.8492   58.7131   8240 
008241  327.39906   49.95270   0.46   95.5936   -3.0144  358.5675   57.1655   8241 
008242  331.29667   49.95270   0.38   97.5771   -4.5541    2.1295   55.6154   8242 
008243  335.19427   49.95270   0.27   99.6464   -5.9830    5.5582   54.0688   8243 
008244  339.09188   49.95270   0.18  101.7981   -7.2945    8.8731   52.5309   8244 
008245  342.98949   49.95270    0.2  104.0276   -8.4823   12.0913   51.0066   8245 
008246  346.88710   49.95270   0.15  106.3295   -9.5403   15.2273   49.5003   8246 
008247  350.78471   49.95270   0.15  108.6971  -10.4628   18.2936   48.0160   8247 
008248  354.68231   49.95270   0.17  111.1231  -11.2446   21.3011   46.5575   8248 
008249  358.57992   49.95270   0.16  113.5987  -11.8811   24.2591   45.1282   8249 
008300    0.00000   52.33140   0.24  115.0000   -9.7464   27.2596   46.5722   8300 
008301    4.10379   52.33140   0.19  117.5090  -10.1712   30.2164   45.1410   8301 
008302    8.20758   52.33140   0.15  120.0433  -10.4360   33.1411   43.7520   8302 
008303   12.31137   52.33140   0.25  122.5912  -10.5389   36.0400   42.4084   8303 
008304   16.41515   52.33140   0.34  125.1408  -10.4793   38.9186   41.1131   8304 
008305   20.51894   52.33140   0.42  127.6799  -10.2577   41.7817   39.8692   8305 
008306   24.62273   52.33140   0.26  130.1968   -9.8754   44.6333   38.6795   8306 
008307   28.72652   52.33140   0.23  132.6801   -9.3350   47.4768   37.5468   8307 
008308   32.83031   52.33140   0.14  135.1193   -8.6399   50.3150   36.4738   8308 
008309   36.93410   52.33140   0.25  137.5045   -7.7945   53.1504   35.4629   8309 
008310   41.03788   52.33140   0.27  139.8268   -6.8038   55.9850   34.5166   8310 
008311   45.14167   52.33140   0.72  142.0785   -5.6736   58.8202   33.6373   8311 
008312   49.24546   52.33140   0.92  144.2528   -4.4101   61.6572   32.8271   8312 
008313   53.34925   52.33140   1.17  146.3441   -3.0200   64.4970   32.0880   8313 
008314   57.45304   52.33140   1.49  148.3475   -1.5100   67.3401   31.4220   8314 
008315   61.55683   52.33140   1.09  150.2593    0.1127   70.1868   30.8308   8315 
008316   65.66061   52.33140   1.34  152.0764    1.8410   73.0371   30.3159   8316 
008317   69.76440   52.33140   1.23  153.7960    3.6678   75.8910   29.8787   8317 
008318   73.86819   52.33140   0.89  155.4163    5.5860   78.7482   29.5204   8318 
008319   77.97198   52.33140   0.33  156.9354    7.5886   81.6080   29.2419   8319 
008320   82.07577   52.33140    0.3  158.3515    9.6688   84.4701   29.0441   8320 
008321   86.17956   52.33140   0.38  159.6631   11.8198   87.3336   28.9275   8321 
008322   90.28334   52.33140   0.16  160.8682   14.0352   90.1978   28.8923   8322 
008323   94.38713   52.33140   0.14  161.9646   16.3085   93.0619   28.9387   8323 
008324   98.49092   52.33140   0.08  162.9496   18.6333   95.9253   29.0666   8324 
008325  102.59471   52.33140   0.06  163.8196   21.0035   98.7870   29.2756   8325 
008326  106.69850   52.33140   0.06  164.5703   23.4127  101.6465   29.5651   8326 
008327  110.80229   52.33140   0.06  165.1962   25.8548  104.5033   29.9344   8327 
008328  114.90608   52.33140   0.06  165.6906   28.3233  107.3567   30.3824   8328 
008329  119.00986   52.33140   0.03  166.0450   30.8118  110.2066   30.9079   8329 
008330  123.11365   52.33140   0.04  166.2491   33.3133  113.0527   31.5096   8330 
008331  127.21744   52.33140   0.04  166.2901   35.8205  115.8953   32.1858   8331 
008332  131.32123   52.33140   0.03  166.1526   38.3256  118.7347   32.9348   8332 
008333  135.42502   52.33140   0.01  165.8181   40.8197  121.5714   33.7547   8333 
008334  139.52881   52.33140   0.01  165.2639   43.2932  124.4065   34.6434   8334 
008335  143.63259   52.33140   0.01  164.4634   45.7349  127.2410   35.5987   8335 
008336  147.73638   52.33140   0.01  163.3847   48.1318  130.0767   36.6183   8336 
008337  151.84017   52.33140   0.01  161.9907   50.4688  132.9155   37.6998   8337 
008338  155.94396   52.33140   0.01  160.2390   52.7281  135.7599   38.8405   8338 
008339  160.04775   52.33140   0.01  158.0822   54.8884  138.6129   40.0378   8339 
008340  164.15154   52.33140   0.01  155.4702   56.9244  141.4779   41.2890   8340 
008341  168.25532   52.33140   0.01  152.3540   58.8066  144.3590   42.5911   8341 
008342  172.35911   52.33140   0.01  148.6930   60.5006  147.2611   43.9412   8342 
008343  176.46290   52.33140   0.02  144.4659   61.9680  150.1898   45.3362   8343 
008344  180.56669   52.33140   0.01  139.6848   63.1680  153.1516   46.7729   8344 
008345  184.67048   52.33140   0.02  134.4100   64.0607  156.1542   48.2480   8345 
008346  188.77427   52.33140   0.02  128.7596   64.6116  159.2064   49.7578   8346 
008347  192.87806   52.33140   0.01  122.9053   64.7968  162.3188   51.2988   8347 
008348  196.98184   52.33140   0.01  117.0519   64.6082  165.5035   52.8670   8348 
008349  201.08563   52.33140   0.01  111.4041   64.0541  168.7750   54.4582   8349 
008350  205.18942   52.33140   0.01  106.1334   63.1585  172.1504   56.0678   8350 
008351  209.29321   52.33140   0.02  101.3571   61.9558  175.6499   57.6906   8351 
008352  213.39700   52.33140   0.02   97.1352   60.4862  179.2979   59.3211   8352 
008353  217.50079   52.33140   0.01   93.4793   58.7903  183.1234   60.9529   8353 
008354  221.60457   52.33140   0.02   90.3678   56.9066  187.1613   62.5784   8354 
008355  225.70836   52.33140   0.03   87.7601   54.8693  191.4535   64.1890   8355 
008356  229.81215   52.33140   0.02   85.6072   52.7081  196.0503   65.7744   8356 
008357  233.91594   52.33140   0.01   83.8590   50.4480  201.0115   67.3220   8357 
008358  238.01973   52.33140   0.01   82.4681   48.1103  206.4070   68.8165   8358 
008359  242.12352   52.33140   0.01   81.3920   45.7130  212.3162   70.2392   8359 
008360  246.22730   52.33140   0.02   80.5939   43.2710  218.8242   71.5672   8360 
008361  250.33109   52.33140   0.04   80.0418   40.7972  226.0132   72.7726   8361 
008362  254.43488   52.33140   0.03   79.7091   38.3029  233.9453   73.8229   8362 
008363  258.53867   52.33140   0.02   79.5733   35.7978  242.6364   74.6816   8363 
008364  262.64246   52.33140   0.03   79.6159   33.2906  252.0235   75.3114   8364 
008365  266.74625   52.33140   0.03   79.8214   30.7892  261.9390   75.6796   8365 
008366  270.85003   52.33140   0.04   80.1771   28.3009  272.1128   75.7644   8366 
008367  274.95382   52.33140   0.03   80.6727   25.8325  282.2175   75.5606   8367 
008368  279.05761   52.33140   0.04   81.2998   23.3907  291.9415   75.0805   8368 
008369  283.16140   52.33140   0.04   82.0516   20.9818  301.0543   74.3515   8369 
008370  287.26519   52.33140   0.07   82.9227   18.6121  309.4334   73.4089   8370 
008371  291.36898   52.33140   0.14   83.9086   16.2877  317.0523   72.2901   8371 
008372  295.47277   52.33140   0.14   85.0061   14.0149  323.9500   71.0302   8372 
008373  299.57655   52.33140   0.16   86.2121   11.8001  330.1995   69.6599   8373 
008374  303.68034   52.33140   0.19   87.5247    9.6496  335.8858   68.2049   8374 
008375  307.78413   52.33140   0.41   88.9418    7.5701  341.0923   66.6863   8375 
008376  311.88792   52.33140   1.07   90.4618    5.5682  345.8946   65.1214   8376 
008377  315.99171   52.33140   3.41   92.0829    3.6508  350.3586   63.5242   8377 
008378  320.09550   52.33140   3.69   93.8035    1.8249  354.5398   61.9063   8378 
008379  324.19928   52.33140   2.01   95.6214    0.0975  358.4850   60.2772   8379 
008380  328.30307   52.33140    1.1   97.5341   -1.5242    2.2331   58.6451   8380 
008381  332.40686   52.33140   0.35   99.5383   -3.0331    5.8163   57.0170   8381 
008382  336.51065   52.33140   0.27  101.6304   -4.4221    9.2618   55.3990   8382 
008383  340.61444   52.33140   0.34  103.8054   -5.6844   12.5918   53.7965   8383 
008384  344.71823   52.33140   0.29  106.0578   -6.8134   15.8255   52.2143   8384 
008385  348.82201   52.33140   0.22  108.3807   -7.8028   18.9786   50.6569   8385 
008386  352.92580   52.33140   0.26  110.7664   -8.6468   22.0647   49.1283   8386 
008387  357.02959   52.33140    0.2  113.2060   -9.3406   25.0952   47.6325   8387 
008443    0.00000   54.71010   0.27  115.4819   -7.4159   29.3364   48.4939   8443 
008444    4.34090   54.71010   0.34  117.9764   -7.8335   32.3449   47.0116   8444 
008445    8.68180   54.71010   0.39  120.4956   -8.0826   35.3222   45.5775   8445 
008446   13.02270   54.71010    0.3  123.0272   -8.1615   38.2751   44.1950   8446 
008447   17.36360   54.71010   0.35  125.5583   -8.0697   41.2095   42.8674   8447 
008448   21.70450   54.71010   0.59  128.0761   -7.8079   44.1302   41.5980   8448 
008449   26.04540   54.71010   0.21  130.5682   -7.3778   47.0414   40.3897   8449 
008450   30.38630   54.71010   0.23  133.0226   -6.7823   49.9464   39.2456   8450 
008451   34.72720   54.71010   0.21  135.4280   -6.0255   52.8482   38.1684   8451 
008452   39.06810   54.71010   0.34  137.7743   -5.1122   55.7490   37.1608   8452 
008453   43.40900   54.71010   0.78  140.0521   -4.0482   58.6505   36.2255   8453 
008454   47.74990   54.71010   1.23  142.2531   -2.8399   61.5542   35.3649   8454 
008455   52.09080   54.71010   1.87  144.3703   -1.4941   64.4610   34.5813   8455 
008456   56.43170   54.71010   2.29  146.3976   -0.0183   67.3717   33.8768   8456 
008457   60.77259   54.71010   1.19  148.3298    1.5801   70.2864   33.2532   8457 
008458   65.11349   54.71010   1.72  150.1625    3.2931   73.2053   32.7124   8458 
008459   69.45439   54.71010   0.73  151.8921    5.1130   76.1282   32.2558   8459 
008460   73.79529   54.71010   0.41  153.5154    7.0318   79.0547   31.8848   8460 
008461   78.13619   54.71010   0.44  155.0295    9.0416   81.9842   31.6005   8461 
008462   82.47709   54.71010   0.35  156.4316   11.1349   84.9160   31.4035   8462 
008463   86.81799   54.71010   0.14  157.7191   13.3037   87.8493   31.2946   8463 
008464   91.15889   54.71010   0.14  158.8888   15.5407   90.7833   31.2740   8464 
008465   95.49979   54.71010   0.12  159.9373   17.8382   93.7170   31.3418   8465 
