% ID         RA         Dec       Ebv      Gal Long  Gal Lat    Ecl Long  Ecl Lat   Entry
002154    336.31579  -46.35000    0.01     349.4412  -56.0144   319.3779  -33.6123   1927
002155    345.80222  -46.35000    0.01     343.6546  -61.8439   326.4860  -36.6210   1928
002156    355.26316  -46.35000    0.01     333.7764  -66.7900   333.6907  -39.8805   1929
002157      7.96247  -39.15000    0.01     318.8181  -77.7197   348.7637  -38.4613   1930
002158     16.53676  -39.15000    0.01     287.1845  -77.7199   356.2580  -41.8403   1931
002159     24.97111  -39.15000    0.02     264.2012  -74.1847     4.0059  -45.1927   1932
002160     33.45185  -39.15000    0.01     252.0844  -68.8188    12.2993  -48.5295   1933
002161     41.83778  -39.15000    0.01     246.1594  -62.7811    21.1439  -51.7220   1934
002162     50.41333  -39.15000    0.01     243.2922  -56.2924    31.0219  -54.7840   1935
002163     58.89407  -39.15000    0.01     242.2295  -49.7490    41.7880  -57.4982   1936
002164     67.37481  -39.15000    0.01     242.2612  -43.1747    53.6647  -59.7675   1937
002165     75.85556  -39.15000    0.01     243.0503  -36.6281    66.6416  -61.4472   1938
002166     84.33630  -39.15000    0.04     244.4191  -30.1536    80.4908  -62.4025   1939
002167     92.74348  -39.15000    0.05     246.2567  -23.8448    94.6179  -62.5453   1940
002168    101.31771  -39.15000    0.08     248.5800  -17.5628   108.8206  -61.8519   1941
002169    109.77852  -39.15000    0.16     251.3052  -11.5569   122.0960  -60.4043   1942
002170    118.25926  -39.15000    0.38     254.4767   -5.7775   134.3523  -58.3166   1943
002171    126.80348  -39.15000    1.22     258.1399   -0.2549   145.5617  -55.7153   1944
002172    135.47467  -39.15000    0.57     262.3697    4.9735   155.8594  -52.7086   1945
002173    144.20934  -39.15000    0.32     267.1850    9.7752   165.3052  -49.4341   1946
002174    152.94400  -39.15000    0.13     272.5809   14.0160   174.0074  -46.0188   1947
002175    161.81609  -39.15000    0.10     278.6562   17.6429   182.2618  -42.4945   1948
002176    170.41333  -39.15000    0.12     285.0761   20.3985   189.8410  -39.0965   1949
002177    179.14800  -39.15000    0.12     292.0442   22.3353   197.2356  -35.7212   1950
002178    187.88267  -39.15000    0.12     299.3127   23.3252   204.4161  -32.4762   1951
002179    196.61733  -39.15000    0.06     306.6873   23.3252   211.4571  -29.4088   1952
002180    205.35200  -39.15000    0.08     313.9558   22.3353   218.4167  -26.5624   1953
002181    214.08666  -39.15000    0.09     320.9239   20.3985   225.3387  -23.9771   1954
002182    222.68188  -39.15000    0.08     327.3424   17.6436   232.1444  -21.7237   1955
002183    231.55600  -39.15000    0.31     333.4191   14.0160   239.1863  -19.7339   1956
002184    240.29067  -39.15000    0.67     338.8150    9.7752   246.1442  -18.1393   1957
002185    249.09605  -39.15000    0.80     343.6670    4.9326   253.1886  -16.9229   1958
002186    257.77314  -39.15000    8.47     347.8951   -0.3029   260.1561  -16.1276   1959
002187    266.21441  -39.15000    0.36     351.5128   -5.7600   266.9505  -15.7508   1960
002188    274.72148  -39.15000    0.11     354.6948  -11.5569   273.8032  -15.7730   1961
002189    283.18028  -39.15000    0.10     357.4194  -17.5613   280.6105  -16.1949   1962
002190    291.75447  -39.15000    0.10     359.7428  -23.8433   287.4931  -17.0227   1963
002191    300.16370  -39.15000    0.05       1.5809  -30.1536   294.2184  -18.2130   1964
002192    308.64444  -39.15000    0.04       2.9497  -36.6281   300.9730  -19.7749   1965
002193    317.12518  -39.15000    0.09       3.7388  -43.1747   307.7027  -21.6767   1966
002194    325.60593  -39.15000    0.02       3.7705  -49.7490   314.4179  -23.8913   1967
002195    334.08667  -39.15000    0.01       2.7078  -56.2924   321.1378  -26.3880   1968
002196    342.56741  -39.15000    0.01     359.8863  -62.7106   327.8906  -29.1332   1969
002197    351.04815  -39.15000    0.02     353.9156  -68.8188   334.7159  -32.0903   1970
002198    359.52889  -39.15000    0.01     341.7988  -74.1847   341.6650  -35.2201   1971
002199      4.50122  -31.95000    0.01     357.0739  -81.8781   349.9839  -30.7972   1972
002200     12.40286  -31.95000    0.01     301.3655  -85.4481   357.0099  -33.9180   1973
002201     19.99879  -31.95000    0.02     248.9261  -81.8781     3.9995  -36.9375   1974
002202     27.74757  -31.95000    0.02     235.4171  -75.8032    11.4394  -39.9899   1975
002203     35.49636  -31.95000    0.02     231.3423  -69.3401    19.2717  -42.9604   1976
002204     43.17237  -31.95000    0.02     230.1829  -62.8450    27.5007  -45.7614   1977
002205     50.99393  -31.95000    0.02     230.2859  -56.2099    36.4498  -48.3993   1978
002206     58.74272  -31.95000    0.01     231.0863  -49.6540    45.9419  -50.7179   1979
002207     66.49150  -31.95000    0.04     232.3369  -43.1371    56.0844  -52.6568   1980
002208     74.25133  -31.95000    0.01     233.9273  -36.6678    66.8555  -54.1312   1981
002209     81.98907  -31.95000    0.02     235.7987  -30.2915    78.0848  -55.0584   1982
002210     89.73785  -31.95000    0.03     237.9401  -23.9997    89.6084  -55.3889   1983
002211     97.43790  -31.95000    0.06     240.3348  -17.8618   101.0695  -55.1038   1984
002212    105.30396  -31.95000    0.13     243.0722  -11.7355   112.5107  -54.1998   1985
002213    112.95750  -31.95000    0.23     246.0449   -5.9445   123.1701  -52.7779   1986
002214    120.78239  -31.95000    0.52     249.4364   -0.2345   133.4552  -50.8485   1987
002215    128.67934  -31.95000    0.15     253.2664    5.2654   143.1629  -48.5036   1988
002216    136.62567  -31.95000    0.17     257.5866   10.4752   152.2757  -45.8326   1989
002217    144.57200  -31.95000    0.10     262.4296   15.2885   160.7994  -42.9347   1990
002218    152.51833  -31.95000    0.06     267.8444   19.6218   168.8219  -39.8862   1991
002219    160.46467  -31.95000    0.06     273.8617   23.3792   176.4348  -36.7536   1992
002220    168.41100  -31.95000    0.06     280.4768   26.4568   183.7242  -33.5948   1993
002221    176.35734  -31.95000    0.06     287.6316   28.7506   190.7673  -30.4613   1994
002222    184.30366  -31.95000    0.06     295.2020   30.1694   197.6314  -27.3990   1995
002223    192.25000  -31.95000    0.07     303.0000   30.6500   204.3734  -24.4500   1996
002224    200.19633  -31.95000    0.07     310.7980   30.1694   211.0408  -21.6532   1997
002225    208.14266  -31.95000    0.05     318.3684   28.7506   217.6719  -19.0453   1998
002226    216.08900  -31.95000    0.07     325.5232   26.4568   224.2970  -16.6605   1999
002227    224.03534  -31.95000    0.13     332.1383   23.3792   230.9380  -14.5309   2000
002228    231.98167  -31.95000    0.21     338.1556   19.6218   237.6095  -12.6862   2001
002229    239.92800  -31.95000    0.11     343.5704   15.2885   244.3189  -11.1528   2002
002230    247.87434  -31.95000    0.31     348.4134   10.4752   251.0668   -9.9535   2003
002231    255.82066  -31.95000    0.35     352.7336    5.2654   257.8482   -9.1069   2004
002232    263.71761  -31.95000    2.54     356.5636   -0.2345   264.6112   -8.6282   2005
002233    271.54314  -31.95000    0.26     359.9554   -5.9450   271.3239   -8.5178   2006
002234    279.19421  -31.95000    0.23       2.9271  -11.7341   277.8845   -8.7620   2007
002235    287.06020  -31.95000    0.12       5.6645  -17.8603   284.6137   -9.3721   2008
002236    294.76214  -31.95000    0.12       8.0599  -23.9997   291.1762  -10.3131   2009
002237    302.51093  -31.95000    0.12      10.2013  -30.2915   297.7446  -11.5888   2010
002238    310.24893  -31.95000    0.08      12.0728  -36.6681   304.2668  -13.1737   2011
002239    318.00850  -31.95000    0.09      13.6631  -43.1371   310.7726  -15.0526   2012
002240    325.75729  -31.95000    0.05      14.9137  -49.6540   317.2431  -17.1930   2013
002241    333.50607  -31.95000    0.02      15.7141  -56.2099   323.7026  -19.5692   2014
002242    341.32827  -31.95000    0.02      15.8171  -62.8455   330.2346  -22.1763   2015
002243    349.00365  -31.95000    0.02      14.6577  -69.3401   336.6841  -24.9061   2016
002244    356.75243  -31.95000    0.01      10.5829  -75.8032   343.2727  -27.8003   2017
002245      4.85693  -24.75000    0.03      53.0988  -82.8519   353.9449  -24.5003   2018
002246     12.07822  -24.75000    0.02     119.6297  -87.3455     0.5040  -27.3678   2019
002247     19.64307  -24.75000    0.03     192.9012  -82.8519     7.5629  -30.3676   2020
002248     27.03614  -24.75000    0.01     205.0431  -76.4660    14.6994  -33.2515   2021
002249     34.42922  -24.75000    0.01     210.4428  -69.9299    22.1255  -36.0402   2022
002250     41.82229  -24.75000    0.03     214.0491  -63.3677    29.8943  -38.6818   2023
002251     49.21535  -24.75000    0.02     216.9564  -56.8112    38.0524  -41.1195   2024
002252     56.60842  -24.75000    0.02     219.5483  -50.2758    46.6328  -43.2924   2025
002253     64.00150  -24.75000    0.05     222.0005  -43.7730    55.6446  -45.1370   2026
002254     71.39458  -24.75000    0.04     224.4107  -37.3137    65.0625  -46.5915   2027
002255     78.78765  -24.75000    0.04     226.8439  -30.9091    74.8185  -47.6001   2028
002256     86.18072  -24.75000    0.03     229.3500  -24.5723    84.8011  -48.1204   2029
002257     93.51449  -24.75000    0.05     231.9514  -18.3679    94.7846  -48.1309   2030
002258    101.13863  -24.75000    0.10     234.8230  -12.0231   105.0829  -47.6078   2031
002259    108.43134  -24.75000    0.19     237.7745   -6.0763   114.7113  -46.6205   2032
002260    115.72608  -24.75000    0.52     240.9753   -0.2736   124.0153  -45.1979   2033
002261    123.03842  -24.75000    0.17     244.4873    5.3644   132.9465  -43.3884   2034
002262    130.32385  -24.75000    0.10     248.3488   10.7642   141.4254  -41.2633   2035
002263    137.60928  -24.75000    0.14     252.6389   15.8976   149.4928  -38.8772   2036
002264    144.89472  -24.75000    0.05     257.4290   20.7038   157.1790  -36.2887   2037
002265    152.18015  -24.75000    0.06     262.7896   25.1085   164.5281  -33.5525   2038
002266    159.46558  -24.75000    0.05     268.7807   29.0236   171.5902  -30.7188   2039
002267    166.75100  -24.75000    0.10     275.4342   32.3480   178.4174  -27.8334   2040
002268    174.03643  -24.75000    0.05     282.7324   34.9737   185.0594  -24.9384   2041
002269    181.32185  -24.75000    0.10     290.5846   36.7965   191.5630  -22.0725   2042
002270    188.60728  -24.75000    0.07     298.8163   37.7319   197.9701  -19.2718   2043
002271    195.89272  -24.75000    0.12     307.1837   37.7319   204.3178  -16.5703   2044
002272    203.17815  -24.75000    0.08     315.4154   36.7965   210.6382  -14.0006   2045
002273    210.46357  -24.75000    0.09     323.2676   34.9737   216.9578  -11.5936   2046
002274    217.74900  -24.75000    0.10     330.5658   32.3480   223.2979   -9.3788   2047
002275    225.03442  -24.75000    0.12     337.2193   29.0236   229.6740   -7.3844   2048
002276    232.31986  -24.75000    0.13     343.2104   25.1085   236.0961   -5.6364   2049
002277    239.60528  -24.75000    0.23     348.5710   20.7038   242.5682   -4.1589   2050
002278    246.89072  -24.75000    0.32     353.3611   15.8976   249.0892   -2.9727   2051
002279    254.17615  -24.75000    0.26     357.6512   10.7642   255.6527   -2.0954   2052
002280    261.46158  -24.75000    0.35       1.5127    5.3644   262.2481   -1.5402   2053
002281    268.77391  -24.75000    0.67       5.0247   -0.2736   268.8863   -1.3154   2054
002282    276.06691  -24.75000    1.71       8.2248   -6.0749   275.5095   -1.4267   2055
002283    283.36137  -24.75000    0.23      11.1770  -12.0231   282.1210   -1.8712   2056
002284    290.98377  -24.75000    0.14      14.0479  -18.3664   288.9999   -2.6842   2057
002285    298.31929  -24.75000    0.12      16.6500  -24.5723   295.5789   -3.7905   2058
002286    305.71236  -24.75000    0.13      19.1561  -30.9091   302.1608   -5.2098   2059
002287    313.10542  -24.75000    0.05      21.5893  -37.3137   308.6909   -6.9137   2060
002288    320.49850  -24.75000    0.06      23.9995  -43.7730   315.1721   -8.8779   2061
002289    327.89157  -24.75000    0.05      26.4517  -50.2758   321.6132  -11.0757   2062
002290    335.28464  -24.75000    0.04      29.0436  -56.8112   328.0291  -13.4782   2063
002291    342.67771  -24.75000    0.02      31.9509  -63.3677   334.4408  -16.0547   2064
002292    350.07079  -24.75000    0.02      35.5572  -69.9299   340.8748  -18.7733   2065
002293    357.46385  -24.75000    0.02      40.9569  -76.4660   347.3635  -21.6002   2066
002294      5.16807  -17.55000    0.03      87.9749  -78.1814   357.5188  -18.1086   2067
002295     12.11376  -17.55000    0.02     122.2407  -80.1492     3.9047  -20.8698   2068
002296     19.33192  -17.55000    0.02     158.0251  -78.1814    10.6780  -23.7162   2069
002297     26.41386  -17.55000    0.02     178.9387  -73.6430    17.4977  -26.4471   2070
002298     33.49579  -17.55000    0.03     190.7644  -68.0832    24.5281  -29.0755   2071
002299     40.57771  -17.55000    0.03     198.3198  -62.1152    31.8042  -31.5578   2072
002300     47.65964  -17.55000    0.04     203.7564  -55.9638    39.3551  -33.8479   2073
002301     54.74158  -17.55000    0.07     208.0451  -49.7250    47.1994  -35.8981   2074
002302     61.82350  -17.55000    0.04     211.6720  -43.4478    55.3404  -37.6600   2075
002303     68.90543  -17.55000    0.04     214.9074  -37.1613    63.7617  -39.0872   2076
002304     75.98736  -17.55000    0.08     217.9169  -30.8858    72.4231  -40.1381   2077
002305     83.06929  -17.55000    0.07     220.8121  -24.6379    81.2607  -40.7793   2078
002306     90.15122  -17.55000    0.11     223.6755  -18.4327    90.1910  -40.9892   2079
002307     97.23315  -17.55000    0.18     226.5748  -12.2860    99.1192  -40.7606   2080
002308    104.18706  -17.55000    0.48     229.5153   -6.3242   107.7926  -40.1170   2081
002309    111.42901  -17.55000    1.12     232.7372   -0.2140   116.6418  -39.0280   2082
002310    118.42769  -17.55000    0.13     236.0673    5.5710   124.9533  -37.6030   2083
002311    125.45839  -17.55000    0.08     239.6943   11.2339   133.0262  -35.8439   2084
002312    132.48908  -17.55000    0.07     243.6792   16.7103   140.8065  -33.8021   2085
002313    139.51978  -17.55000    0.05     248.1081   21.9527   148.2978  -31.5248   2086
002314    146.55048  -17.55000    0.06     253.0779   26.9003   155.5186  -29.0587   2087
002315    153.58118  -17.55000    0.06     258.6917   31.4764   162.4975  -26.4490   2088
002316    160.61187  -17.55000    0.04     265.0491   35.5854   169.2686  -23.7382   2089
002317    167.64257  -17.55000    0.09     272.2241   39.1126   175.8691  -20.9665   2090
002318    174.67326  -17.55000    0.04     280.2314   41.9286   182.3365  -18.1716   2091
002319    181.70396  -17.55000    0.05     288.9840   43.9018   188.7072  -15.3894   2092
002320    188.73465  -17.55000    0.04     298.2640   44.9210   195.0155  -12.6539   2093
002321    195.76535  -17.55000    0.08     307.7360   44.9210   201.2928   -9.9978   2094
002322    202.79604  -17.55000    0.08     317.0160   43.9018   207.5672   -7.4528   2095
002323    209.82674  -17.55000    0.08     325.7686   41.9286   213.8626   -5.0496   2096
002324    216.85744  -17.55000    0.12     333.7759   39.1126   220.1986   -2.8180   2097
002325    223.88813  -17.55000    0.09     340.9509   35.5854   226.5900   -0.7868   2098
002326    230.91882  -17.55000    0.12     347.3083   31.4764   233.0461    1.0169   2099
002327    237.94952  -17.55000    0.21     352.9221   26.9003   239.5707    2.5677   2100
002328    244.98022  -17.55000    0.44     357.8919   21.9527   246.1619    3.8427   2101
002329    252.01092  -17.55000    0.28       2.3208   16.7103   252.8121    4.8223   2102
002330    259.04161  -17.55000    0.24       6.3057   11.2339   259.5089    5.4911   2103
002331    266.07231  -17.55000    0.65       9.9327    5.5710   266.2358    5.8380   2104
002332    273.06931  -17.55000    1.30      13.2620   -0.2126   272.9417    5.8580   2105
002333    280.31348  -17.55000    0.24      16.4849   -6.3247   279.8751    5.5364   2106
002334    287.26686  -17.55000    0.13      19.4252  -12.2860   286.5019    4.9056   2107
002335    294.34879  -17.55000    0.18      22.3245  -18.4327   293.2058    3.9492   2108
002336    301.43071  -17.55000    0.09      25.1879  -24.6379   299.8509    2.6915   2109
002337    308.51265  -17.55000    0.09      28.0831  -30.8858   306.4288    1.1521   2110
002338    315.59457  -17.55000    0.06      31.0926  -37.1613   312.9373   -0.6460   2111
002339    322.67650  -17.55000    0.09      34.3280  -43.4478   319.3795   -2.6769   2112
002340    329.75842  -17.55000    0.04      37.9549  -49.7250   325.7648   -4.9129   2113
002341    336.84035  -17.55000    0.03      42.2436  -55.9638   332.1079   -7.3248   2114
002342    343.92228  -17.55000    0.03      47.6802  -62.1152   338.4285   -9.8822   2115
002343    351.00421  -17.55000    0.03      55.2356  -68.0832   344.7510  -12.5536   2116
002344    358.08614  -17.55000    0.03      67.0613  -73.6430   351.1038  -15.3069   2117
002345      1.67622  -10.35000    0.04      90.6974  -70.2573   357.3760  -10.1533   2118
002346      8.72541  -10.35000    0.04     111.3124  -72.6301     3.8510  -12.9556   2119
002347     15.77459  -10.35000    0.06     134.6876  -72.6301    10.4087  -15.7365   2120
002348     22.82378  -10.35000    0.03     155.3026  -70.2573    17.0824  -18.4588   2121
002349     29.87297  -10.35000    0.02     170.5992  -66.2145    23.9039  -21.0840   2122
002350     36.92215  -10.35000    0.03     181.4754  -61.2016    30.9026  -23.5722   2123
002351     43.97134  -10.35000    0.05     189.4368  -55.6475    38.1026  -25.8819   2124
002352     51.02052  -10.35000    0.06     195.5654  -49.7836    45.5205  -27.9710   2125
002353     58.06971  -10.35000    0.05     200.5313  -43.7368    53.1624  -29.7973   2126
002354     65.11889  -10.35000    0.09     204.7461  -37.5809    61.0207  -31.3202   2127
002355     72.16807  -10.35000    0.07     208.4721  -31.3621    69.0722  -32.5029   2128
002356     79.21726  -10.35000    0.13     211.8849  -25.1122    77.2773  -33.3143   2129
002357     86.26645  -10.35000    0.56     215.1102  -18.8549    85.5824  -33.7321   2130
002358     93.31563  -10.35000    0.64     218.2443  -12.6102    93.9234  -33.7441   2131
002359    100.32348  -10.35000    0.38     221.3489   -6.4330   102.1840  -33.3537   2132
002360    107.57770  -10.35000    0.49     224.6271   -0.0909   110.6343  -32.5387   2133
002361    114.53375  -10.35000    0.15     227.9036    5.9196   118.5868  -31.3867   2134
002362    121.55334  -10.35000    0.09     231.4173   11.8898   126.4227  -29.8867   2135
002363    128.62300  -10.35000    0.05     235.2522   17.7751   134.0984  -28.0700   2136
002364    135.69267  -10.35000    0.06     239.4849   23.4929   141.5489  -25.9868   2137
002365    142.76234  -10.35000    0.05     244.2365   28.9909   148.7796  -23.6797   2138
002366    149.83200  -10.35000    0.07     249.6509   34.1997   155.8069  -21.1912   2139
002367    156.90167  -10.35000    0.05     255.8940   39.0268   162.6549  -18.5631   2140
002368    163.97134  -10.35000    0.03     263.1403   43.3502   169.3529  -15.8358   2141
002369    171.04100  -10.35000    0.03     271.5353   47.0151   175.9332  -13.0483   2142
002370    178.11066  -10.35000    0.03     281.1239   49.8386   182.4291  -10.2379   2143
002371    185.18033  -10.35000    0.04     291.7518   51.6329   188.8737   -7.4409   2144
002372    192.25000  -10.35000    0.05     303.0000   52.2500   195.2987   -4.6926   2145
002373    199.31966  -10.35000    0.03     314.2482   51.6329   201.7339   -2.0274   2146
002374    206.38934  -10.35000    0.06     324.8761   49.8386   208.2059    0.5207   2147
002375    213.45900  -10.35000    0.05     334.4647   47.0151   214.7375    2.9180   2148
002376    220.52866  -10.35000    0.11     342.8597   43.3502   221.3470    5.1317   2149
002377    227.59833  -10.35000    0.10     350.1060   39.0268   228.0470    7.1298   2150
002378    234.66800  -10.35000    0.14     356.3491   34.1997   234.8438    8.8818   2151
002379    241.73766  -10.35000    0.19       1.7635   28.9909   241.7367   10.3594   2152
002380    248.80733  -10.35000    0.27       6.5151   23.4929   248.7181   11.5373   2153
002381    255.87700  -10.35000    0.37      10.7478   17.7751   255.7731   12.3945   2154
002382    262.94666  -10.35000    0.53      14.5827   11.8898   262.8810   12.9152   2155
002383    269.96304  -10.35000    0.74      18.0949    5.9223   269.9627   13.0893   2156
002384    276.92230  -10.35000   14.79      21.3729   -0.0909   276.9869   12.9216   2157
002385    284.17542  -10.35000    0.31      24.6506   -6.4320   284.2794   12.3894   2158
002386    291.18437  -10.35000    0.20      27.7557  -12.6102   291.2736   11.5385   2159
002387    298.23355  -10.35000    0.16      30.8898  -18.8549   298.2350   10.3648   2160
002388    305.28274  -10.35000    0.07      34.1151  -25.1122   305.1085    8.8931   2161
002389    312.33192  -10.35000    0.11      37.5279  -31.3621   311.8864    7.1484   2162
002390    319.38111  -10.35000    0.05      41.2539  -37.5809   318.5681    5.1586   2163
002391    326.43030  -10.35000    0.04      45.4687  -43.7368   325.1596    2.9542   2164
002392    333.47948  -10.35000    0.07      50.4346  -49.7836   331.6735    0.5666   2165
002393    340.52867  -10.35000    0.04      56.5632  -55.6475   338.1278   -1.9714   2166
002394    347.57785  -10.35000    0.04      64.5246  -61.2016   344.5448   -4.6266   2167
002395    354.62704  -10.35000    0.03      75.4008  -66.2145   350.9512   -7.3653   2168
002396      5.22116   -3.15000    0.04     106.3002  -64.8367     3.5396   -4.9657   2169
002397     12.24940   -3.15000    0.05     122.9985  -65.7500    10.0259   -7.7403   2170
002398     19.27885   -3.15000    0.04     139.6998  -64.8367    16.5796  -10.4600   2171
002399     26.30769   -3.15000    0.03     154.4240  -62.2778    23.2281  -13.0876   2172
002400     33.33654   -3.15000    0.02     166.3947  -58.4739    29.9982  -15.5861   2173
002401     40.36538   -3.15000    0.03     175.8510  -53.8192    36.9121  -17.9177   2174
002402     47.39423   -3.15000    0.08     183.3668  -48.6045    43.9859  -20.0444   2175
002403     54.42307   -3.15000    0.04     189.4797  -43.0214    51.2279  -21.9287   2176
002404     61.45193   -3.15000    0.22     194.5995  -37.1933    58.6364  -23.5345   2177
002405     68.48077   -3.15000    0.06     199.0208  -31.2005    66.1990  -24.8287   2178
002406     75.50961   -3.15000    0.06     202.9541  -25.0972    73.8913  -25.7826   2179
002407     82.53846   -3.15000    0.28     206.5541  -18.9221    81.6784  -26.3740   2180
002408     89.56730   -3.15000    0.62     209.9386  -12.7040    89.5169  -26.5886   2181
002409     96.53117   -3.15000    0.28     213.1729   -6.5242    97.2860  -26.4243   2182
002410    103.48405   -3.15000    0.91     216.3642   -0.3550   104.9987  -25.8899   2183
002411    110.79943   -3.15000    0.16     219.7632    6.1134   113.0187  -24.9424   2184
002412    117.80500   -3.15000    0.10     223.1383   12.2649   120.5710  -23.6866   2185
002413    124.89500   -3.15000    0.04     226.7624   18.4225   128.0605  -22.0973   2186
002414    131.98500   -3.15000    0.03     230.6997   24.4811   135.3813  -20.2212   2187
002415    139.07500   -3.15000    0.02     235.0787   30.4004   142.5307  -18.0950   2188
002416    146.16500   -3.15000    0.04     240.0633   36.1259   149.5164  -15.7574   2189
002417    153.25500   -3.15000    0.05     245.8644   41.5812   156.3545  -13.2472   2190
002418    160.34500   -3.15000    0.05     252.7484   46.6574   163.0672  -10.6033   2191
002419    167.43500   -3.15000    0.05     261.0278   51.1998   169.6815   -7.8639   2192
002420    174.52500   -3.15000    0.03     270.9996   54.9952   176.2269   -5.0664   2193
002421    181.61500   -3.15000    0.03     282.7836   57.7748   182.7348   -2.2478   2194
002422    188.70500   -3.15000    0.03     296.0627   59.2593   189.2367    0.5555   2195
002423    195.79500   -3.15000    0.02     309.9373   59.2593   195.7636    3.3075   2196
002424    202.88500   -3.15000    0.03     323.2164   57.7748   202.3445    5.9718   2197
002425    209.97500   -3.15000    0.05     335.0004   54.9952   209.0060    8.5123   2198
002426    217.06500   -3.15000    0.06     344.9722   51.1998   215.7705   10.8927   2199
002427    224.15500   -3.15000    0.08     353.2516   46.6574   222.6551   13.0769   2200
002428    231.24500   -3.15000    0.13       0.1356   41.5812   229.6704   15.0294   2201
002429    238.33500   -3.15000    0.16       5.9367   36.1259   236.8189   16.7163   2202
002430    245.42500   -3.15000    0.17      10.9213   30.4004   244.0944   18.1064   2203
002431    252.51500   -3.15000    0.28      15.3003   24.4811   251.4810   19.1722   2204
002432    259.60500   -3.15000    0.25      19.2376   18.4225   258.9543   19.8916   2205
002433    266.69500   -3.15000    0.26      22.8617   12.2649   266.4824   20.2489   2206
002434    273.69948   -3.15000    0.89      26.2363    6.1144   273.9373   20.2387   2207
002435    281.01595   -3.15000    1.70      29.6358   -0.3550   281.7029   19.8429   2208
002436    287.96773   -3.15000    0.66      32.8266   -6.5232   289.0250   19.1104   2209
002437    294.93269   -3.15000    0.34      36.0614  -12.7040   296.2755   18.0439   2210
002438    301.96154   -3.15000    0.25      39.4459  -18.9221   303.4827   16.6515   2211
002439    308.99039   -3.15000    0.07      43.0459  -25.0972   310.5647   14.9686   2212
002440    316.01923   -3.15000    0.06      46.9792  -31.2005   317.5156   13.0258   2213
002441    323.04807   -3.15000    0.07      51.4005  -37.1933   324.3383   10.8562   2214
002442    330.07692   -3.15000    0.04      56.5203  -43.0214   331.0431    8.4943   2215
002443    337.10577   -3.15000    0.08      62.6332  -48.6045   337.6469    5.9752   2216
002444    344.13462   -3.15000    0.04      70.1490  -53.8192   344.1714    3.3344   2217
002445    351.16346   -3.15000    0.05      79.6053  -58.4739   350.6425    0.6072   2218
002446    358.19231   -3.15000    0.03      91.5760  -62.2778   357.0885   -2.1713   2219
002447      1.73368    4.05000    0.02     103.4973  -56.9527     3.2022    3.0263   2220
002448      8.74456    4.05000    0.02     116.3218  -58.3685     9.6269    0.2565   2221
002449     15.75544    4.05000    0.02     129.6782  -58.3685    16.0724   -2.4611   2222
002450     22.76632    4.05000    0.03     142.5027  -56.9527    22.5670   -5.0915   2223
002451     29.77720    4.05000    0.05     153.9756  -54.2899    29.1358   -7.5999   2224
002452     36.78808    4.05000    0.04     163.7782  -50.6343    35.8004   -9.9517   2225
002453     43.79896    4.05000    0.14     171.9872  -46.2363    42.5775  -12.1122   2226
002454     50.80984    4.05000    0.13     178.8565  -41.2997    49.4773  -14.0477   2227
002455     57.82072    4.05000    0.24     184.6688  -35.9757    56.5027  -15.7258   2228
002456     64.83160    4.05000    0.22     189.6728  -30.3721    63.6484  -17.1165   2229
002457     71.84248    4.05000    0.07     194.0698  -24.5660    70.9005  -18.1935   2230
002458     78.85336    4.05000    0.11     198.0183  -18.6123    78.2366  -18.9353   2231
002459     85.86424    4.05000    0.51     201.6437  -12.5521    85.6278  -19.3265   2232
002460     92.81981    4.05000    0.67     205.0216   -6.4652    92.9815  -19.3601   2233
002461     99.72770    4.05000    0.61     208.2443   -0.3708   100.2709  -19.0431   2234
002462    106.72778    4.05000    0.20     211.4526    5.8338   107.6094  -18.3725   2235
002463    113.56956    4.05000    0.05     214.6046   11.9073   114.7064  -17.3905   2236
002464    120.41133    4.05000    0.03     217.8474   17.9711   121.7063  -16.1047   2237
002465    127.25311    4.05000    0.03     221.2652   24.0050   128.5942  -14.5384   2238
002466    134.09489    4.05000    0.04     224.9605   29.9843   135.3629  -12.7188   2239
002467    140.93667    4.05000    0.04     229.0655   35.8776   142.0132  -10.6755   2240
002468    147.77845    4.05000    0.02     233.7586   41.6412   148.5524   -8.4394   2241
002469    154.62022    4.05000    0.04     239.2886   47.2120   154.9943   -6.0427   2242
002470    161.46200    4.05000    0.03     246.0058   52.4941   161.3573   -3.5174   2243
002471    168.30378    4.05000    0.04     254.3919   57.3386   167.6637   -0.8960   2244
002472    175.14556    4.05000    0.04     265.0395   61.5137   173.9387    1.7891   2245
002473    181.98733    4.05000    0.02     278.4467   64.6799   180.2094    4.5057   2246
002474    188.91750    4.05000    0.02     294.6606   66.4345   186.5858    7.2561   2247
002475    195.78031    4.05000    0.04     311.8283   66.4082   192.9535    9.9451   2248
002476    202.51267    4.05000    0.03     327.5533   64.6799   199.2790   12.5166   2249
002477    209.35444    4.05000    0.02     340.9605   61.5137   205.8131   15.0289   2250
002478    216.19622    4.05000    0.03     351.6081   57.3386   212.4769   17.4048   2251
002479    223.03800    4.05000    0.03     359.9942   52.4941   219.2890   19.6089   2252
002480    229.87978    4.05000    0.04       6.7114   47.2120   226.2622   21.6057   2253
002481    236.72156    4.05000    0.06      12.2414   41.6412   233.4010   23.3605   2254
002482    243.56333    4.05000    0.07      16.9345   35.8776   240.7007   24.8403   2255
002483    250.40511    4.05000    0.07      21.0395   29.9843   248.1458   26.0148   2256
